order_id,created_date,total_paid_GBP,order_state,total_paid_EUR,product_quantity,sku,name
300854,2017-01-03,36.89,Completed,31.0,1.0,JMO0071,Just Mobile Support Xtand Go Z1 Car
300880,2017-01-03,79.98,Completed,68.0,2.0,ELG0039,Elgato Eve Energy Power and Power Wireless Sensor
300929,2017-01-03,69.0,Completed,59.0,1.0,PAR0054,Jumping Parrot Drone White Night BUZZ
300998,2017-01-03,36.98,Completed,31.0,1.0,HTE0007,Hyper Pearl 3000mAh USB Battery mirror and Rosa
301173,2017-01-03,58.99,Completed,50.0,1.0,APP1190,IPhone AppleCare Protection Plan
301178,2017-01-03,279.99,Completed,238.0,1.0,APP0608,
301179,2017-01-03,26.98,Completed,23.0,1.0,KEN0166,PowerBolt Kensington 3.4 Dual Charger with Lightning Cable Car
301181,2017-01-03,64.99,Completed,55.0,1.0,IFX0046,iFixit Pro Tech Toolkit Screwdriver Kit
301184,2017-01-03,81.98,Completed,70.0,1.0,SPE0140,"Speck SeeThru Clear Case MacBook Air 11 ""Blue"
301184,2017-01-03,81.98,Completed,70.0,1.0,ELG0038,Elgato Eve Wireless Weather Sensor External
301193,2017-01-03,23.51,Completed,20.0,1.0,IFX0022,Battery Kit complete iFixit iPhone 5 battery change
301204,2017-01-03,1029.99,Completed,877.0,1.0,APP1628,"Smart Apple iPad Keyboard Case with Keyboard Pro 9.7 """
301204,2017-01-03,1029.99,Completed,877.0,1.0,APP1221,Apple Pencil
301204,2017-01-03,1029.99,Completed,877.0,1.0,APP1492,"Apple iPad Pro 9.7 ""128GB Wi-Fi Oro Rosa"
301207,2017-01-03,36.98,Completed,31.0,1.0,HTE0008,Hyper Pearl 3000mAh USB Battery mirror and Gold
301208,2017-01-03,49.99,Completed,43.0,1.0,SAN0133,Sandisk iXpand Lightning to USB 3.0 32GB
301209,2017-01-03,69.0,Completed,59.0,1.0,PAR0053,Jumping Parrot Drone Night Blue Diesel
301211,2017-01-03,1569.0,Completed,1335.0,1.0,PAC1240,"Apple MacBook Pro 133 ""i5 25GHz | RAM 16GB | 525GB SSD"
301214,2017-01-03,144.99,Completed,123.0,1.0,CRU0051,Crucial MX300 525GB SSD Disk
301223,2017-01-03,188.99,Completed,161.0,1.0,CRU0052,Crucial MX300 750GB SSD Disk
301226,2017-01-03,64.99,Completed,55.0,1.0,IFX0046,iFixit Pro Tech Toolkit Screwdriver Kit
301230,2017-01-03,46.98,Completed,40.0,1.0,SAT0033,Support Satechi Slim MacBook or iMac Aluminum Silver Monitor
301230,2017-01-03,46.98,Completed,40.0,1.0,SAN0154,SanDisk Ultra Fit Flash Drive 16GB USB 3.0
301232,2017-01-03,554.97,Completed,472.0,1.0,SYN0127,
301232,2017-01-03,554.97,Completed,472.0,2.0,WDT0183,"Red 4TB WD 35 ""Mac PC hard drive and NAS"
301234,2017-01-03,544.98,Completed,464.0,1.0,SYN0128,Synology DS416 NAS server Mac and PC
301234,2017-01-03,544.98,Completed,464.0,1.0,WDT0183,"Red 4TB WD 35 ""Mac PC hard drive and NAS"
301236,2017-01-03,47.99,Completed,41.0,1.0,TWS0105,Twelve South TimePorter Travel Charging Dock Stand Apple Watch Black
301239,2017-01-03,21.98,Completed,19.0,1.0,PHI0063,Philips Hue White Single Bulb E27 9.5W A60
301243,2017-01-03,47.98,Completed,41.0,1.0,OTT0160,Otterbox Clearly Protected Alpha iPhone Case + Protector 8/7
301243,2017-01-03,47.98,Completed,41.0,1.0,IOT0024,One Touch Easy Car iOttie 3 Support iPhone Black
301244,2017-01-03,46.98,Completed,40.0,1.0,LIF0053,Lifeproof Fre Case Waterproof iPad Mini / Retina White
301247,2017-01-03,62.98,Completed,54.0,1.0,OTT0140,OtterBox Symmetry Clear Case iPhone SE / 5s / 5 Transparent / Gray
301247,2017-01-03,62.98,Completed,54.0,1.0,ELG0039,Elgato Eve Energy Power and Power Wireless Sensor
301252,2017-01-03,43.98,Completed,37.0,1.0,SPE0166,"Speck SeeThru Case Macbook Pro Retina 13 ""Cobalt Blue"
301253,2017-01-03,35.98,Completed,31.0,1.0,SAM0105,Samsung Pro + SDHC UHS Class 3 | 32GB
301256,2017-01-03,64.99,Completed,55.0,1.0,SAN0134,Sandisk iXpand Lightning to USB 3.0 64GB
301261,2017-01-03,41.98,Completed,36.0,1.0,MOS0147,SenseCover Moshi Case iPhone 6 / 6S Plus Rosa
301270,2017-01-03,159.99,Completed,136.0,1.0,WDT0183,"Red 4TB WD 35 ""Mac PC hard drive and NAS"
301276,2017-01-03,174.97,Completed,149.0,2.0,ELG0039,Elgato Eve Energy Power and Power Wireless Sensor
301276,2017-01-03,174.97,Completed,149.0,1.0,CRU0050,Crucial MX300 275GB SSD Disk
301277,2017-01-03,19.98,Completed,17.0,1.0,MOS0013,Adapter Moshi FireWire 400 to FireWire 800
301280,2017-01-03,66.99,Completed,57.0,1.0,CRU0049,Crucial Mac Memory 8GB DDR3 1867MHz SO-DIMM
301292,2017-01-03,149.99,Completed,128.0,1.0,LOG0191,Ultimate Ears Boom 2 Bluetooth Portable Speaker Black / Gray
301297,2017-01-03,339.99,Completed,289.0,1.0,BOS0043,Bose QuietComfort 35 Headphones MFi Black
301300,2017-01-03,316.98,Completed,270.0,1.0,DLL0026,"P2416D Dell Monitor 2375 ""QHD IPS DP HDMI VGA"
301300,2017-01-03,316.98,Completed,270.0,1.0,STA0016,Startech Mini DisplayPort to DisplayPort Cable 18m
301306,2017-01-03,49.99,Completed,43.0,1.0,PAC1560,"Macally External Hard Drive 500GB 25 ""USB 3.0"
301307,2017-01-03,11.98,Completed,10.0,1.0,IFX0020,iFixit P5 Pentalobe Screwdriver
301308,2017-01-03,113.32,Completed,96.0,2.0,OWC0068-A,Open - Mac OWC Memory 8GB 1066MHZ DDR3 SO-DIMM
301309,2017-01-03,44.99,Completed,38.0,1.0,SAN0099,SanDisk Connect Wireless Flash Drive 64GB Wireless Black / Gold
301313,2017-01-03,55.99,Completed,48.0,1.0,THU0031,"Thule EnRoute Triumph 2 21L MacBook Backpack 15 ""Poseidon Blue"
301318,2017-01-03,159.99,Completed,136.0,1.0,LAC0145,LaCie d2 USB 3.0 3TB Hard Drive
301320,2017-01-03,148.99,Completed,127.0,1.0,OWC0040-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1600MHZ
301321,2017-01-03,44.97,Completed,38.0,2.0,APP0927,EarPods Apple Headphones with Remote and Mic (OEM)
301322,2017-01-03,58.99,Completed,50.0,1.0,APP1190,IPhone AppleCare Protection Plan
301325,2017-01-03,148.89,Completed,127.0,1.0,CRU0026-2,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1333MHz
301325,2017-01-03,148.89,Completed,127.0,1.0,IFX0012,iFixit Essential Toolkit Electronics Starter Kit
301327,2017-01-03,18.98,Completed,16.0,1.0,APP0698,Apple Lightning Cable Connector to USB 1m White (OEM)
301331,2017-01-03,2845.99,Completed,2422.0,1.0,PAC1033,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 2TB Fusion"
301334,2017-01-03,36.98,Completed,31.0,1.0,HTE0007,Hyper Pearl 3000mAh USB Battery mirror and Rosa
301335,2017-01-03,49.99,Completed,43.0,1.0,JAW0048,Jawbone UP2 Black Rope Activity Monitor
301339,2017-01-03,119.99,Completed,102.0,1.0,WIT0028,Withings Body Scale White Bluetooth
301344,2017-01-03,237.97,Completed,203.0,1.0,NEA0009,Netatmo home thermostat for iPhone and iPad
301344,2017-01-03,237.97,Completed,203.0,2.0,PHI0076,Philips Hue Motion Motion Sensor
301345,2017-01-03,45.99,Completed,39.0,1.0,APP1142,Case Apple iPhone 6 / 6S Red Silicone Case
301352,2017-01-03,112.99,Completed,96.0,1.0,WDT0141,"WD Red 3TB 35 ""Mac PC hard drive and NAS"
301359,2017-01-03,729.99,Completed,621.0,1.0,WAC0090,"Wacom Cintiq 13HD Graphic Tablet 13 ""LED"
301360,2017-01-03,117.99,Completed,100.0,1.0,WDT0141,"WD Red 3TB 35 ""Mac PC hard drive and NAS"
301362,2017-01-03,2474.99,Completed,2106.0,1.0,PAC1590,"Apple iMac 27 ""Core i5 3.2GHz Retina 5K | RAM 16GB | 512GB SSD | AMD Radeon R9 M390"
301365,2017-01-03,203.99,Completed,174.0,1.0,PAC0519,Synology DS115j Pack | WD Red 3TB
301367,2017-01-03,46.98,Completed,40.0,1.0,LMP0007,KeyPad LMP Bluetooth Keypad Mac
301370,2017-01-03,2258.99,Completed,1923.0,1.0,PAC1198,"Apple iMac 27 ""Core i5 3.2GHz Retina 5K | 8GB | 500GB SSD"
301371,2017-01-03,44.99,Completed,38.0,1.0,JBL0122,JBL T450 BT Bluetooth Headset Black
301374,2017-01-03,59.99,Completed,51.0,1.0,SAT0039,Satechi Hub 7 USB ports Aluminum
301375,2017-01-03,123.99,Completed,106.0,1.0,SEA0106,"Seagate 2TB hard disk Firecuda 25 ""SSHD 7mm SATA 3"
301376,2017-01-03,94.99,Completed,81.0,1.0,NTE0017,"NewerTech NuPower Battery MacBook 13 ""white"
301379,2017-01-03,53.99,Completed,46.0,1.0,LEX0039,Lexar JumpDrive USB 3.0 128GB P20 Pendrive
301380,2017-01-03,132.99,Completed,113.0,1.0,PAC1488,"Samsung SSD 850 expansion kit EVO 250 GB to 215 iMac ""2012-2015"
301383,2017-01-03,34.97,Completed,30.0,1.0,PUR0145,Pure UltraSlim Case 03 + Protector iPhone 6 / 6S Rosa
301383,2017-01-03,34.97,Completed,30.0,1.0,BEL0262,MIXIT Belkin Dual USB Power Bank 4000mAh Red 2.4A
301386,2017-01-03,418.99,Completed,357.0,1.0,PAC1155,
301387,2017-01-03,154.98,Completed,132.0,1.0,LOG0148,Logitech Type + Keyboard Folio iPad Air 2 Black
301387,2017-01-03,154.98,Completed,132.0,1.0,TWS0046,Twelve South BookBook Case iPhone 5 / 5S black
301390,2017-01-03,292.77,Completed,249.0,1.0,DLL0029-A,"Open - Dell U2415 Monitor 24 ""FHD"
301393,2017-01-03,94.99,Completed,81.0,1.0,WAC0170,Wacom Intuos Creative Comic Pen & Touch S Graphics Tablet Black
301395,2017-01-03,198.97,Completed,169.0,1.0,BEL0209,Belkin RockStar Family 4-Port USB Charger
301395,2017-01-03,198.97,Completed,169.0,1.0,LOG0207,Ultimate Ears Roll 2 Wireless Speaker Sugarplum
301395,2017-01-03,198.97,Completed,169.0,1.0,IHE0023,iHealth Align glucímetro Smart Mini
301395,2017-01-03,198.97,Completed,169.0,1.0,OBL0007,Tapp Oblumi Intelligent thermometer App
301396,2017-01-03,482.0,Completed,410.0,1.0,LGE0035,"LG 27UD68-W Monitor 27 ""4K UHD sRGB 99%"
301398,2017-01-03,3984.99,Completed,3392.0,1.0,PAC1628,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB RAM | 2TB SSD | Radeon R9 M395X 4GB"
301403,2017-01-03,152.89,Completed,130.0,1.0,WDT0311-A,Open - WD My Cloud EX2 Ultra Mac and PC Server NAS
301404,2017-01-03,79.99,Completed,68.0,1.0,WAC0169,Wacom Intuos graphics tablet Photo Small Black
301406,2017-01-03,1569.0,Completed,1335.0,1.0,PAC1240,"Apple MacBook Pro 133 ""i5 25GHz | RAM 16GB | 525GB SSD"
301408,2017-01-03,64.99,Completed,55.0,1.0,OLL0022,Olloclip 3 in 1 Macro Lens iPhone 5 / 5s / SE Black
301409,2017-01-03,49.99,Completed,43.0,1.0,SAN0133,Sandisk iXpand Lightning to USB 3.0 32GB
301412,2017-01-03,482.0,Completed,410.0,1.0,LGE0035,"LG 27UD68-W Monitor 27 ""4K UHD sRGB 99%"
301414,2017-01-03,494.99,Completed,421.0,1.0,PAC1373,Synology Pack DS216J | WD 8TB Network
301416,2017-01-03,138.39,Completed,118.0,1.0,DLL0034,"Monitor Dell S2316H 23 ""FHD HDMI VGA"
301419,2017-01-03,279.99,Completed,238.0,1.0,APP0607,
301420,2017-01-03,55.99,Completed,48.0,1.0,TOS0007,"Toshiba 1TB 25 ""SATA 5400rpm hard drive Mac and PC"
301422,2017-01-03,70.99,Completed,60.0,1.0,FCM0003-2,Mac memory FCM 8GB (2x4GB) SO-DIMM DDR3 1066MHz
301430,2017-01-03,89.98,Completed,77.0,1.0,CRU0016-2,Crucial memory Mac 8GB (2x4GB) SO-DIMM DDR3 1066MHz
301430,2017-01-03,89.98,Completed,77.0,1.0,OWC0013,OWC Kit of 5 tools for Mac and PC
301433,2017-01-03,204.99,Completed,174.0,1.0,LOG0175,Ultimate Ears Megaboom Portable Bluetooth Speaker Black
301434,2017-01-03,279.0,Completed,237.0,1.0,DLL0020,"Monitor Dell S2715H 27 ""FHD IPS HDMI VGA"
301440,2017-01-03,339.99,Completed,289.0,1.0,BOS0043,Bose QuietComfort 35 Headphones MFi Black
301442,2017-01-03,119.99,Completed,102.0,1.0,WIT0028,Withings Body Scale White Bluetooth
301451,2017-01-03,114.98,Completed,98.0,1.0,SAN0133,Sandisk iXpand Lightning to USB 3.0 32GB
301451,2017-01-03,114.98,Completed,98.0,1.0,SAN0134,Sandisk iXpand Lightning to USB 3.0 64GB
301452,2017-01-03,59.99,Completed,51.0,1.0,LEX0028,Lexar JumpDrive Lightning USB 3.0 M20i Pendrive 64GB
301456,2017-01-03,44.99,Completed,38.0,1.0,SAN0099,SanDisk Connect Wireless Flash Drive 64GB Wireless Black / Gold
301457,2017-01-03,94.99,Completed,81.0,1.0,BEL0270,PowerHouse Base Load Belkin Apple Watch and iPhone White
301458,2017-01-03,9.99,Completed,9.0,1.0,MUV0154,Muvit timer for photos and audio control iPhone
301463,2017-01-03,31.98,Completed,27.0,1.0,SAT0010,Satechi Aluminum Silver Mouse
301467,2017-01-03,43.98,Completed,37.0,1.0,LEX0027,Lexar JumpDrive Lightning USB 3.0 M20i Pendrive 32GB
301469,2017-01-03,49.99,Completed,43.0,1.0,ADN0044,Adonit Jot Dash 2 Pointer Black
301478,2017-01-03,29.98,Completed,26.0,1.0,TRN0009,"Trunk sleeve Sleeve MacBook 13 ""Cobalt Blue"
301480,2017-01-03,124.99,Completed,106.0,1.0,CRU0015-2,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1600MHZ
301490,2017-01-03,26.98,Completed,23.0,1.0,APP0927,EarPods Apple Headphones with Remote and Mic (OEM)
301491,2017-01-03,128.99,Completed,110.0,1.0,SEA0053,"4TB Seagate Barracuda 35 ""SATA 5900rpm hard drive Mac and PC"
301495,2017-01-03,0.0,Completed,0.0,1.0,TUC0277,"Svolta Tucano MacBook Pro Sleeve bag / Retina / Air 13 ""Black"
301496,2017-01-03,36.98,Completed,31.0,1.0,OTR0045,External Slim Case for SuperDrive MacBook / MacBook Pro
301498,2017-01-03,212.99,Completed,181.0,1.0,BEL0181,Belkin Thunderbolt Express HD Hub 2
301499,2017-01-03,99.99,Completed,85.0,1.0,IFX0029,"Battery iFixit MacBook Air 13 ""End 2010/2011 / Med 2012"
301500,2017-01-03,1949.99,Completed,1660.0,1.0,APP1267,"Apple iMac 21.5 ""Core i7 33GHz 4K Retina Display | 8GB | 1TB Fusion Drive"
301501,2017-01-03,278.99,Completed,237.0,1.0,PAC1548,Crucial SSD expansion kit MX300 275GB + 16GB 1333MHz RAM + Datadoubler for MacBook Pro 2011
301504,2017-01-03,58.99,Completed,50.0,1.0,APP1190,IPhone AppleCare Protection Plan
301508,2017-01-03,24.98,Completed,21.0,1.0,TRI0012,Star Wars Chewbacca Tribe 8GB USB 2.0 Pen Drive
301509,2017-01-03,46.04,Completed,39.0,1.0,NTE0092-A,(Open) NewerTech Adapter USB 3.0 to DVI / HDMI / VGA HD
301512,2017-01-03,36.97,Completed,31.0,1.0,APP0698,Apple Lightning Cable Connector to USB 1m White (OEM)
301512,2017-01-03,36.97,Completed,31.0,1.0,MUV0147,Muvit Clear Back Case + Tempered Glass iPhone 6 / 6S Transparent
301513,2017-01-03,44.98,Completed,38.0,1.0,ELG0039,Elgato Eve Energy Power and Power Wireless Sensor
301517,2017-01-03,65.98,Completed,56.0,1.0,BEZ0158,"Be.ez LArobe Case for MacBook Pro Retina 15 ""gray / blue"
301517,2017-01-03,65.98,Completed,56.0,1.0,SPE0133,"Speck SeeThru MacBook Pro Retina Clear housing 15 ""transparent"
301521,2017-01-03,989.0,Completed,842.0,1.0,APP1655,Apple iPhone 7 256GB Gold
301522,2017-01-03,99.98,Completed,85.0,2.0,TRA0041,Transcend JetDrive GO 300 32GB Silver
301527,2017-01-03,279.99,Completed,238.0,1.0,APP0608,
301528,2017-01-03,96.99,Completed,83.0,1.0,PAC1400,Elgato Eve and Energy Plug Power Wireless Sensor Pack 2 units
301533,2017-01-03,164.97,Completed,140.0,3.0,TRK0011,Bravo Trackr Locator Silver Pack 2 units
301537,2017-01-03,44.99,Completed,38.0,1.0,HTE0010,BOBO Hyper VR Virtual Reality Glasses White Z4
301543,2017-01-03,1569.0,Completed,1335.0,1.0,PAC1240,"Apple MacBook Pro 133 ""i5 25GHz | RAM 16GB | 525GB SSD"
301544,2017-01-03,149.99,Completed,128.0,1.0,KIN0153-2,Mac memory Kingston 16GB (2x8GB) SO-DIMM DDR3åÊ1600Mhz
301547,2017-01-03,159.0,Completed,135.0,1.0,WDT0363,4TB WD My Passport External Hard Drive USB 3.0 Black 25
301548,2017-01-03,903.99,Completed,769.0,1.0,DLL0016,"Dell UP2715K IPS Monitor 27 ""5K"
301550,2017-01-03,729.99,Completed,621.0,1.0,WAC0090,"Wacom Cintiq 13HD Graphic Tablet 13 ""LED"
301557,2017-01-03,101.99,Completed,87.0,1.0,SAM0073,Samsung 850 EVO SSD Disk 250GB
301559,2017-01-03,26.98,Completed,23.0,1.0,LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black
301560,2017-01-03,26.98,Completed,23.0,1.0,IFX0022,Battery Kit complete iFixit iPhone 5 battery change
301562,2017-01-03,49.99,Completed,43.0,1.0,SAN0133,Sandisk iXpand Lightning to USB 3.0 32GB
301563,2017-01-03,62.99,Completed,54.0,1.0,APP1135,Case Apple iPhone 6 / 6S Candy Brown Leather Case
301563,2017-01-03,62.99,Completed,54.0,1.0,MOX0015,Moxie 2.5D Tempered glass iPhone 6 / 6S
301566,2017-01-03,49.99,Completed,43.0,1.0,HTE0010,BOBO Hyper VR Virtual Reality Glasses White Z4
301571,2017-01-03,112.99,Completed,96.0,1.0,WDT0141,"WD Red 3TB 35 ""Mac PC hard drive and NAS"
301575,2017-01-03,99.99,Completed,85.0,1.0,WAC0046,Intuos Wacom stylus ArtPen 5/4
301576,2017-01-03,31.98,Completed,27.0,1.0,TUC0255,"Tucano Nido Hard-Shell Case MacBook Pro Retina 13 ""Black"
301589,2017-01-03,79.99,Completed,68.0,1.0,TRA0012,"Transcend JetDrive Lite 330 128GB Macbook Pro Retina 13 """
301595,2017-01-03,169.99,Completed,145.0,1.0,APP1101,Apple iPod Nano 16Gb Blue
301597,2017-01-03,36.98,Completed,31.0,1.0,TRK0009,Bravo Trackr Locator Plata
301601,2017-01-03,55.99,Completed,48.0,1.0,TOS0007,"Toshiba 1TB 25 ""SATA 5400rpm hard drive Mac and PC"
301607,2017-01-03,54.96,Completed,47.0,3.0,KAN0052,Kanex Lightning to USB Cable White 12m
301607,2017-01-03,54.96,Completed,47.0,1.0,KUA0025,Support Kukaclip car + iPhone Case SE / 5s / 5 Black
301607,2017-01-03,54.96,Completed,47.0,1.0,APP0698,Apple Lightning Cable Connector to USB 1m White (OEM)
301609,2017-01-03,279.0,Completed,237.0,1.0,DLL0020,"Monitor Dell S2715H 27 ""FHD IPS HDMI VGA"
301612,2017-01-03,23.98,Completed,20.0,1.0,LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black
301619,2017-01-03,23.98,Completed,20.0,1.0,WOE0013,Wowewa Power Bank 3000mAh External Battery M32 Black
301622,2017-01-03,14.98,Completed,13.0,1.0,STA0016,Startech Mini DisplayPort to DisplayPort Cable 18m
301628,2017-01-03,185.97,Completed,158.0,1.0,SAM0074,Samsung 850 EVO SSD Disk 500GB
301628,2017-01-03,185.97,Completed,158.0,1.0,OWC0013,OWC Kit of 5 tools for Mac and PC
301628,2017-01-03,185.97,Completed,158.0,1.0,MAC0122,"Macally USB 3.0 External Enclosure 2.5 ""SATA Plata"
301634,2017-01-03,44.99,Completed,38.0,1.0,HTE0010,BOBO Hyper VR Virtual Reality Glasses White Z4
301635,2017-01-03,11.98,Completed,10.0,1.0,MOX0019,Moxie Waterproof Case iPhone 6 / 6S Black
301636,2017-01-03,110.98,Completed,94.0,1.0,TPL0039,TP-Link Gigabit Router C1200 Archer Wi-Fi ac 1200 Dual Band
301636,2017-01-03,110.98,Completed,94.0,1.0,APP0023,Apple Mac Keyboard Keypad Spanish
301646,2017-01-03,119.98,Completed,102.0,1.0,CRU0050,Crucial MX300 275GB SSD Disk
301646,2017-01-03,119.98,Completed,102.0,1.0,MAC0122,"Macally USB 3.0 External Enclosure 2.5 ""SATA Plata"
301649,2017-01-03,45.98,Completed,39.0,1.0,OTT0103,Clear Case OtterBox Symmetry iPhone 6 / 6S Clear / Red
301649,2017-01-03,45.98,Completed,39.0,1.0,OTT0100,Clear Case OtterBox Symmetry iPhone 6 / 6S Transparent / Black
301650,2017-01-03,29.98,Completed,26.0,1.0,TUC0291,Tucano DUEINUNO iPhone Case 2 in 1 8/7 Gold
301651,2017-01-03,99.99,Completed,85.0,1.0,JBL0107,JBL Flip 3 Bluetooth Speaker Black
301652,2017-01-03,79.99,Completed,68.0,1.0,BEL0268,Belkin RockStar MIXIT External Battery Power Bank 10000 mAh Gray Space
301654,2017-01-03,49.99,Completed,43.0,1.0,SAN0133,Sandisk iXpand Lightning to USB 3.0 32GB
301655,2017-01-03,302.99,Completed,258.0,1.0,OWC0172,6G SSD expansion of 480GB OWC Aura Pro Retina MacBook from 2012 to 2013 Kit
301662,2017-01-03,20.98,Completed,18.0,1.0,BEL0292,Belkin SheerForce Air Protect Case iPhone 6 / 6S Plata
301675,2017-01-03,24.98,Completed,21.0,1.0,IFX0022,Battery Kit complete iFixit iPhone 5 battery change
301677,2017-01-03,74.21,Completed,63.0,1.0,APP0401-A,Open - Apple USB SuperDrive (June 2012 Model)
301681,2017-01-03,148.99,Completed,127.0,1.0,OWC0040-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1600MHZ
301685,2017-01-03,79.98,Completed,68.0,2.0,ELG0039,Elgato Eve Energy Power and Power Wireless Sensor
301686,2017-01-03,149.99,Completed,128.0,1.0,LOG0191,Ultimate Ears Boom 2 Bluetooth Portable Speaker Black / Gray
301689,2017-01-03,79.99,Completed,68.0,1.0,WAC0169,Wacom Intuos graphics tablet Photo Small Black
301690,2017-01-03,118.99,Completed,101.0,1.0,CRU0026-2,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1333MHz
301695,2017-01-03,58.99,Completed,50.0,1.0,APP1190,IPhone AppleCare Protection Plan
301697,2017-01-03,69.0,Completed,59.0,1.0,PAR0054,Jumping Parrot Drone White Night BUZZ
301707,2017-01-03,53.99,Completed,46.0,1.0,LEX0039,Lexar JumpDrive USB 3.0 128GB P20 Pendrive
301709,2017-01-03,6.98,Completed,6.0,1.0,TUC0277,"Svolta Tucano MacBook Pro Sleeve bag / Retina / Air 13 ""Black"
301712,2017-01-03,104.99,Completed,89.0,1.0,PEB0009,Pebble Smartwatch Time Black
301717,2017-01-03,79.99,Completed,68.0,1.0,WAC0169,Wacom Intuos graphics tablet Photo Small Black
301719,2017-01-03,103.99,Completed,89.0,1.0,SAM0116,"S22F350FHU Samsung Monitor 22 ""Full HD LED HDMI Black"
301725,2017-01-03,36.98,Completed,31.0,1.0,STA0060,Startech USB-C Gigabit Ethernet Adapter White
301726,2017-01-03,94.11,Completed,80.0,1.0,CRU0016-2,Crucial memory Mac 8GB (2x4GB) SO-DIMM DDR3 1066MHz
301726,2017-01-03,94.11,Completed,80.0,1.0,SAT0005-A,Open - Satechi Mat Aluminum Gray Space
301728,2017-01-03,26.98,Completed,23.0,1.0,APP0927,EarPods Apple Headphones with Remote and Mic (OEM)
301733,2017-01-03,926.99,Completed,789.0,1.0,ZAG0029,Zagg Invisible Shield Glass Screen Protector iPhone 8/7 Plus
301733,2017-01-03,926.99,Completed,789.0,1.0,APP1643,Apple iPhone 7 Plus 32GB Rose Gold
301734,2017-01-03,26.98,Completed,23.0,1.0,LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black
301736,2017-01-03,62.99,Completed,54.0,1.0,WDT0227,WD Elements 1TB USB 3.0 Hard Disk
301737,2017-01-03,99.99,Completed,85.0,1.0,PEB0009,Pebble Smartwatch Time Black
301738,2017-01-03,64.99,Completed,55.0,1.0,APP1020,IPad AppleCare Protection Plan
301744,2017-01-03,73.97,Completed,63.0,1.0,IFX0025,iFixit Display Kit complete change screen iPhone 4S Black
301744,2017-01-03,73.97,Completed,63.0,1.0,IFX0021,Battery Kit complete change iFixit iPhone 4S Battery
301750,2017-01-03,24.98,Completed,21.0,1.0,LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black
301752,2017-01-03,299.98,Completed,255.0,1.0,APP0607,
301752,2017-01-03,299.98,Completed,255.0,1.0,LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black
301753,2017-01-03,46.98,Completed,40.0,1.0,LMP0007,KeyPad LMP Bluetooth Keypad Mac
301756,2017-01-03,219.99,Completed,187.0,1.0,LAC0183,Fuel LaCie Hard Disk Wi-Fi USB 3.0 2TB
301764,2017-01-03,64.99,Completed,55.0,1.0,LIF0102,
301767,2017-01-03,132.99,Completed,113.0,1.0,CRU0043-2,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1867MHZ
301775,2017-01-03,199.99,Completed,170.0,1.0,LOG0175,Ultimate Ears Megaboom Portable Bluetooth Speaker Black
301786,2017-01-03,909.0,Completed,774.0,1.0,APP1641,Apple iPhone 7 Plus 32GB Silver
301787,2017-01-03,33.98,Completed,29.0,1.0,SPE0187,Presidio Speck iPhone Case 8 Plus / 7 Transparent Plus
301788,2017-01-03,13.98,Completed,12.0,1.0,KUA0021,Kukaclip car + Support iPhone 6 Plus Case Black
301789,2017-01-03,133.98,Completed,114.0,1.0,APP1920,Apple USB Power Adapter 61 W-C
301789,2017-01-03,133.98,Completed,114.0,2.0,STA0046,Startech USB-C Mini Adapter USB-A Black
301789,2017-01-03,133.98,Completed,114.0,1.0,APP1047,Apple charging cable 2m USB-C
301792,2017-01-03,52.96,Completed,45.0,1.0,OLL0011-A,(Open) Olloclip 4-in-1 lens iPhone 6 / 6S and 6 / 6S Plus Gold / White
301796,2017-01-03,52.99,Completed,45.0,1.0,WAC0154,Wacom Intuos Creative Stylus iPad 2
301799,2017-01-03,79.99,Completed,68.0,1.0,WAC0169,Wacom Intuos graphics tablet Photo Small Black
301806,2017-01-03,59.99,Completed,51.0,1.0,BEL0176,Belkin WeMO Insight Power Control Switch
301812,2017-01-03,112.99,Completed,96.0,1.0,WDT0141,"WD Red 3TB 35 ""Mac PC hard drive and NAS"
301814,2017-01-03,287.97,Completed,245.0,2.0,LAC0153,LaCie Rugged Mini 500GB 7200rpm USB 3.0
301814,2017-01-03,287.97,Completed,245.0,1.0,LAC0199,LaCie Rugged Triple Hard Drive 1TB USB 3.0 / FW800
301816,2017-01-03,139.99,Completed,119.0,1.0,SPH0014,SPRK Sphero Robotic Transparent Sphere
301822,2017-01-03,989.0,Completed,842.0,1.0,APP1656,Apple iPhone 7 256GB Gold Rosa
301823,2017-01-03,279.0,Completed,237.0,1.0,DLL0020,"Monitor Dell S2715H 27 ""FHD IPS HDMI VGA"
